,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
5072,1579193006284242944,2022-10-09 19:32:07+00:00,gopenszigg8771,"""THE ACTIONS ON THE QB WERE LEGAL"" HOW?!? 1ST FIRE JOHN HUSSEY AND SEND HIM TO THE MOON THEN, GFY @NFL #Steelers https://t.co/LIZ6WM7caZ",['Steelers'],1,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,actions qb legal 1st fire john hussey send moon gfy,-0.2263,0.2,-0.02629999999999999,False
5073,1579192996515696640,2022-10-09 19:32:05+00:00,HippBilly,@NFL refs again showing what utter fucking idiots they are #SteelersNation #Steelers https://t.co/Jf5oV6XEWn,"['SteelersNation', 'Steelers']",2,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,refs showing utter fucking idiots,0.0,-0.4,-0.4,False
5074,1579192994162352134,2022-10-09 19:32:04+00:00,jhardingAL,Laughing now because @NFLonCBS has given up on the national broadcast of the @steelers game and has switch to Browns v Chargers. What an embarrassment to have this much time left and the network bails. #HereWeGo has a different meaning today.,['HereWeGo'],3,0,"[User(username='NFLonCBS', id=365644014, displayname='NFL on CBS 🏈', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,laughing given national broadcast game switch browns v chargers embarrassment much time left network bails different meaning today,0.0772,-0.05,0.027200000000000002,True
5075,1579192977075105792,2022-10-09 19:32:00+00:00,christo77562346,See you all later @steelers fans! I’m never watching this team again until they FIRE THE HEAD COACH! #herewego going for 3 losing 31-3?????? 😡😡😡😡😡😡😡😡😡👎👎👎👎👎,['herewego'],0,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,see later fans never watching team fire head coach going 3 losing 31 3,-0.1441,0.0,-0.1441,False
5076,1579192973988102146,2022-10-09 19:31:59+00:00,ojarai,"Hit on Picket is legal??? Bush league call!!
#steelers #SteelersvsBills #nfl #SteelersFootball #NFL @NFL","['steelers', 'SteelersvsBills', 'nfl', 'SteelersFootball', 'NFL']",0,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,hit picket legal bush league call,0.128,0.2,0.328,True
5077,1579192969785380865,2022-10-09 19:31:58+00:00,TheFlickShow,"Mike Tomlin attempts a field goal, in windy conditions, to make a 4-score game a… 4 score game. Pure genius. #Steelers",['Steelers'],0,0,,,mike tomlin attempts field goal windy conditions make 4 score game 4 score game pure genius,0.0,-0.19523809523809524,-0.19523809523809524,False
5078,1579192963791728640,2022-10-09 19:31:57+00:00,lakeeriephoto,#steelers defense finally did something right. They held the #Bills scoreless in the 3rd quarter!!! #PITvsBUF https://t.co/sFIUaCmefx,"['steelers', 'Bills', 'PITvsBUF']",2,0,,"Coordinates(longitude=-80.239991, latitude=42.018414)",defense finally something right held scoreless 3rd quarter,0.128,0.09523809523809523,0.22323809523809524,True
5080,1579192942559830017,2022-10-09 19:31:52+00:00,ppmb99,I’m trying to figure out what’s the point of kicking a FG down 28 going into the 4th 😡 from top to bottom the @steelers are absolutely awful #steelers #SteelersFootball,"['steelers', 'SteelersFootball']",1,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,trying figure point kicking fg 28 going 4th top bottom absolutely awful,-0.3597,-0.25,-0.6097,False
5081,1579192939590615040,2022-10-09 19:31:51+00:00,orphieus,"I don't think that this is going to be the Steelers year, lol.  😩#HereWeGo",['HereWeGo'],0,0,,,dont think going steelers year lol,0.4215,0.8,1.2215,True
5082,1579192930845491201,2022-10-09 19:31:49+00:00,SilverburghKane,Tomlin has to be better even without TJ this defense has plenty of talent and should not give up 31 first half points #Steelers,['Steelers'],0,0,,,tomlin better even without tj defense plenty talent give 31 first half points,0.652,0.19444444444444445,0.8464444444444444,True
5083,1579192930463408128,2022-10-09 19:31:49+00:00,DuhGEEKNation,"There is literally only 2 shining spots in this game, Picket and Pickens. Everything else is shit. Coaching, Defense, other WRs, Running game, Special Teams, Referees. What a fucking disaster. #steelers",['steelers'],2,0,,,literally 2 shining spots game picket pickens everything else shit coaching defense wrs running game special teams referees fucking disaster,-0.6997,-0.24857142857142858,-0.9482714285714285,False
5085,1579192894832840704,2022-10-09 19:31:40+00:00,izach120,"#steelers down 28 going for it on 4th and 8, what changes after a 5yard penalty? 4th and 13 is no worse than 4th and 8, why the fuck would you kick a FG down 28 after already missing a FG?",['steelers'],0,0,,,28 going 4th 8 changes 5yard penalty 4th 13 worse 4th 8 fuck would kick fg 28 already missing fg,-0.8957,-0.3333333333333333,-1.2290333333333334,False
5086,1579192881453338625,2022-10-09 19:31:37+00:00,Steelersdepot,HIGHLIGHT: Jackson recovers Morris' fumbled ball https://t.co/WG9phHEi5p #Steelers https://t.co/GEQBvLHfca,['Steelers'],9,1,,,highlight jackson recovers morris fumbled ball,0.34,0.0,0.34,True
5087,1579192862054690816,2022-10-09 19:31:32+00:00,LordofWhispers,@Steelers fans had the audacity to say that Chris #Boswell is as good as @jtuck9 and I can’t get over it. #steelers #ravens #ravensflock,"['Boswell', 'steelers', 'ravens', 'ravensflock']",0,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='jtuck9', id=297066172, displayname='Justin Tucker', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,fans audacity say chris good get,0.4404,0.7,1.1404,True
5088,1579192855599665152,2022-10-09 19:31:31+00:00,laxcoach0623,I don’t know who is worse today. Tomlin or Canada?  #steelers,['steelers'],0,0,,,know worse today tomlin canada,-0.4767,-0.4,-0.8767,False
5095,1579192778004701184,2022-10-09 19:31:12+00:00,kbarnes_pghsprt,"Yeah. That five yards, down 28 on the last play of the third quarter, made the difference between the #Steelers going for it and a FG attempt. 
Maybe being down four touchdowns should have been the deciding factor there instead of 4th and 13 instead of 4th and 8. 
#bigpicture","['Steelers', 'bigpicture']",0,0,,,yeah five yards 28 last play third quarter made difference going fg attempt maybe four touchdowns deciding factor instead 4th 13 instead 4th 8,0.5574,0.0,0.5574,True
5096,1579192777010597888,2022-10-09 19:31:12+00:00,zackinhooo,20 years as a Steeler fan.  I was 3 years old at the time of remembering my first Steeler game.  I have never laughed so much and have never witnessed this team be so shambolic.  Dan Moore Jr is easily the worst player I’ve ever witnessed in a Steelers uniform. #HereWeGo,['HereWeGo'],0,0,,,20 years steeler fan 3 years old time remembering first steeler game never laughed much never witnessed team shambolic dan moore jr easily worst player ever witnessed steelers uniform,-0.4367,-0.19999999999999998,-0.6366999999999999,False
5099,1579192754684702721,2022-10-09 19:31:07+00:00,JesseeJamess15,"I’m embarrassed to be a fan of this team lol 
#Steelers",['Steelers'],0,0,,"Coordinates(longitude=-84.5275221, latitude=34.1265164)",embarrassed fan team lol,0.3818,0.8,1.1818,True
5100,1579192749584437248,2022-10-09 19:31:06+00:00,JoeSteelerFan,"Let me guess, that FG attempt was to give Boswell practice because he’s so new and needs it?   

Tomlin needs to be called on the carpet.   #Steelers",['Steelers'],1,0,,,let guess fg attempt give boswell practice new needs tomlin needs called carpet,0.0,0.13636363636363635,0.13636363636363635,True
5101,1579192731326644227,2022-10-09 19:31:01+00:00,BrianButch1,UNACCEPTABLE @steelers absolutely HORRIBLE coaching! That may be the dumbest decision I have ever witnessed. #Steelers #TomlinHasLostHisMind,"['Steelers', 'TomlinHasLostHisMind']",2,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,unacceptable absolutely horrible coaching may dumbest decision ever witnessed,-0.8777,-1.0,-1.8777,False
5104,1579192718395203585,2022-10-09 19:30:58+00:00,KNMEYERS11,Despite the score I do like what I have seen from @kennypickett10 today. #nfl #steelers,"['nfl', 'steelers']",4,0,"[User(username='kennypickett10', id=1360381742, displayname='Kenny Pickett', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,despite score like seen today,-0.2755,0.0,-0.2755,False
5105,1579192716864671745,2022-10-09 19:30:58+00:00,CarterCritiques,"I don't get it. Sure, it's 4th and 13 and you're getting penalized for your own QB getting hit late, but 3 points does nothing for you, and the wind has been crazy.

Disaster day for #Steelers. Don't know how it's not 100-0. https://t.co/GVMTU0DWIn",['Steelers'],105,10,,,dont get sure 4th 13 youre getting penalized qb getting hit late 3 points nothing wind crazy disaster day dont know 100 0,0.5216,-0.13333333333333333,0.38826666666666665,True
5106,1579192702436282368,2022-10-09 19:30:54+00:00,ewcoker,This should be the last game Tomlin ever coaches for the #Steelers …,['Steelers'],0,0,,,last game tomlin ever coaches,0.0,-0.2,-0.2,False
5107,1579192700813053953,2022-10-09 19:30:54+00:00,john_hiemstra,Honestly @NFL refs in #Bills #Steelers don’t give a shit about player safety - fucking disgraceful.,"['Bills', 'Steelers']",1,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,honestly refs give shit player safety fucking disgraceful,0.296,-0.06666666666666667,0.22933333333333333,True
5108,1579192690063069184,2022-10-09 19:30:51+00:00,king_blount12,As a Steelers fan I’m honestly firing Mike Tomlin and Matt Canada after this game. There are several other names that would be leaving that facility for good as well this is embarrassing. #steelers,['steelers'],1,0,,,steelers fan honestly firing mike tomlin matt canada game several names would leaving facility good well embarrassing,0.6486,0.22499999999999998,0.8735999999999999,True
5109,1579192688150446080,2022-10-09 19:30:51+00:00,JerryMander4Fun,@tonyromo is this “what comebacks are made of” you stupid fuck #Bills #steelers #SteelersvsBills,"['Bills', 'steelers', 'SteelersvsBills']",0,0,"[User(username='tonyromo', id=14532539, displayname='Tony Romo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,comebacks made stupid fuck,-0.7845,-0.6,-1.3845,False
5110,1579192687965921281,2022-10-09 19:30:51+00:00,Metalliogre,Whoever is responsible for the #steelers play calling needs a set of unshaved testicles dropped on their lips.,['steelers'],0,0,,,whoever responsible play calling needs set unshaved testicles dropped lips,0.5719,0.2,0.7719,True
5111,1579192685818449920,2022-10-09 19:30:50+00:00,YouTellMePod1,"Glad we kicked the FG instead of going for it on 4th down. I wouldn't want to potentially learn what we have in terms of feasible 4th down plays in a game where we are down 31-3 going into the 4th quarter. Standard is the standard, we don't seek comfort right Tomlin? #steelers",['steelers'],1,0,,,glad kicked fg instead going 4th wouldnt want potentially learn terms feasible 4th plays game 31 3 going 4th quarter standard standard dont seek comfort right tomlin,0.3956,0.06428571428571428,0.4598857142857143,True
5112,1579192681544024065,2022-10-09 19:30:49+00:00,Austin_Muzikman,31-3? Lord PLEASE have mercy on this team this year!!!!! #PITvsBUF #Steelers,"['PITvsBUF', 'Steelers']",0,0,,,31 3 lord please mercy team year,0.5859,0.0,0.5859,True
5113,1579192670018482176,2022-10-09 19:30:47+00:00,TerrapinTampa,"Anyone that ever bashed Ben, no matter how old and beat up needs to apologize. That dude led SEVEN 4th QT comebacks in his final year. 

And it's time to move on from Tomlin. 1 playoff win in 8 years isn't a great coach. That's just fact. 
#HereWeGo #Steelers","['HereWeGo', 'Steelers']",8,1,,,anyone ever bashed ben matter old beat needs apologize dude led seven 4th qt comebacks final year time move tomlin 1 playoff win 8 years isnt great coach thats fact,0.5867,0.42500000000000004,1.0117,True
5114,1579192650246533122,2022-10-09 19:30:42+00:00,RasBurg1,@Steelersdepot Down 31-3 and still living in his fears.  Pickett is passing the ball great downfield.  Go down swinging. Awful coaching. #Steelers,['Steelers'],11,0,"[User(username='Steelersdepot', id=16806754, displayname='Steelers Depot 7⃣🎄🎅', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,31 3 still living fears pickett passing ball great downfield go swinging awful coaching,-0.1779,-0.09999999999999998,-0.2779,False
5116,1579192644257079296,2022-10-09 19:30:41+00:00,4ntisoci4l,"Awful the Steelers today, we are among the worst teams in the league, the defense is average not running game, bad special teams, ball drops, what a mess  #HereWeGo",['HereWeGo'],0,0,,,awful steelers today among worst teams league defense average running game bad special teams ball drops mess,-0.872,-0.4382653061224489,-1.310265306122449,False
5117,1579192632353644544,2022-10-09 19:30:38+00:00,MikeInKansas,"Please, God, let there be a Mercy Rule for the #Steelers in this game!",['Steelers'],0,0,,,please god let mercy rule game,0.7096,-0.4,0.3096,True
5118,1579192621305851904,2022-10-09 19:30:35+00:00,CathieStraka,Boz misses FG again in the windy conditions. Not much going well today. #Steelers,['Steelers'],0,0,,,boz misses fg windy conditions much going well today,0.0516,0.2,0.2516,True
5120,1579192612724301824,2022-10-09 19:30:33+00:00,PatrickL201,Relieve #MattCanada of his duties immediately after this game! #steelers,"['MattCanada', 'steelers']",2,0,,,relieve duties immediately game,0.3612,-0.4,-0.0388,False
5122,1579192610924945408,2022-10-09 19:30:33+00:00,SteelCity_LCpl,"@playmakerTD I’ve seen far more called for far less. But since the days of Ben Roethlisberger, it’s widely known that #Steelers QBs are not subject to the same protection as any other team’s QBs. Just facts",['Steelers'],49,2,"[User(username='playmakerTD', id=432497940, displayname='Playmaker TD 🏈', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,seen far called far less since days ben roethlisberger widely known qbs subject protection team qbs facts,0.0,-0.04666666666666666,-0.04666666666666666,False
5123,1579192608429342720,2022-10-09 19:30:32+00:00,JoshGranad,Sad day to be a Steelers fan. Sometimes you gotta hit rock bottom to find your mojo. #HereWeGo,['HereWeGo'],0,0,,,sad day steelers fan sometimes gotta hit rock bottom find mojo,-0.2023,-0.5,-0.7023,False
5124,1579192600506306561,2022-10-09 19:30:30+00:00,bob16066,"...

#nfl
#steelers 

At what point does The Stillers fire Tomlin and the rest of the coaching staff???

...","['nfl', 'steelers']",0,0,,,point stillers fire tomlin rest coaching staff,-0.34,0.0,-0.34,False
5125,1579192599239196672,2022-10-09 19:30:30+00:00,SteelerSanc16,"They took the #Steelers off my tv. I don’t know if I should be mad, or happy",['Steelers'],1,0,,,took tv know mad happy,0.128,0.08750000000000002,0.21550000000000002,True
5126,1579192597347991552,2022-10-09 19:30:29+00:00,jack_sperry,What the actual F$%&amp; is with all the field goal attempts!?! Tomlin is literally enraging me rn!!! #herewego #Steelers #SteelerNation https://t.co/ibhSMqHxll,"['herewego', 'Steelers', 'SteelerNation']",0,0,,,actual f amp field goal attempts tomlin literally enraging rn,-0.5859,0.0,-0.5859,False
5127,1579192595296571392,2022-10-09 19:30:29+00:00,02_MNC,This is the worst display of coaching I have ever seen. Fuck this team and coaching staff. #steelers #HereWeGo #nfl,"['steelers', 'HereWeGo', 'nfl']",1,0,,,worst display coaching ever seen fuck team coaching staff,-0.8225,-0.7,-1.5225,False
5128,1579192595133403136,2022-10-09 19:30:29+00:00,mvp_EtHaN,Inexcusable that this resulted in a penalty for the Steelers. #HereWeGo https://t.co/sOfMmYeXd0,['HereWeGo'],1,0,,"Coordinates(longitude=-81.188663, latitude=31.922596)",inexcusable resulted penalty steelers,-0.4588,0.0,-0.4588,False
5129,1579192589475278848,2022-10-09 19:30:27+00:00,BiasedGirl,Daniels penalty was the best play of the game. #Steelers,['Steelers'],6,0,,,daniels penalty best play game,0.5574,0.3,0.8573999999999999,True
5130,1579192586329210880,2022-10-09 19:30:27+00:00,ThysonV,They changed coverage to the browns game. It’s that bad #Steelers,['Steelers'],1,0,,,changed coverage browns game bad,-0.5423,-0.5499999999999999,-1.0922999999999998,False
5131,1579192583041216513,2022-10-09 19:30:26+00:00,hokieluvah,married into the #steelers fam… never really had a team of my own except the #hokies … convert me to be a fan of your team… and GO,"['steelers', 'hokies']",0,0,,"Coordinates(longitude=-83.67529, latitude=36.540739)",married fam never really team except convert fan team go,0.3182,0.075,0.3932,True
5132,1579192582659182593,2022-10-09 19:30:26+00:00,JaredXRamos,No way we have gone for two fgs down 28… and we miss both. Just sad #Steelers,['Steelers'],0,0,,,way gone two fgs 28 miss sad,-0.5719,-0.5,-1.0718999999999999,False
5133,1579192581497704449,2022-10-09 19:30:26+00:00,TriggeredWise,"Anytime you have the chance to be down 25 instead of 28, have to do it. Obviously. #Steelers",['Steelers'],18,0,,,anytime chance 25 instead 28 obviously,0.25,0.0,0.25,True
5134,1579192575936057347,2022-10-09 19:30:24+00:00,PopovMx,"Ya viene la prueba antidoping para Boswell... ha fallado dos en fila, lo cual orilla a pensar que está drogado

#NFL #Steelers #SteelersNation #HereWeGo","['NFL', 'Steelers', 'SteelersNation', 'HereWeGo']",1,0,,,ya viene la prueba antidoping para boswell ha fallado dos en fila lo cual orilla pensar que est drogado,0.34,0.0,0.34,True
5135,1579192574757154818,2022-10-09 19:30:24+00:00,SavageNomad01,Oh God I really hope Josh Allen runs and he tries to slide in Minka knocks his head off #Steelers,['Steelers'],1,0,,"Coordinates(longitude=-79.8795457, latitude=40.392278)",oh god really hope josh allen runs tries slide minka knocks head,0.6478,0.05,0.6978000000000001,True
5136,1579192572576399361,2022-10-09 19:30:23+00:00,big_boy_69,I love my #Steelers but lord do they ever need to figure it out! Sure rookie quarterback but he’s not using his eyes at all!!!,['Steelers'],0,0,,,love lord ever need figure sure rookie quarterback using eyes,0.7579,0.5,1.2579,True
5137,1579192571620130816,2022-10-09 19:30:23+00:00,ashleyw595,Is Tomlin electing to take field goals due to his mistrust of the offensive play calling? #steelers,['steelers'],0,0,,"Coordinates(longitude=-0.476642, latitude=53.737275)",tomlin electing take field goals due mistrust offensive play calling,-0.1531,-0.125,-0.2781,False
5139,1579192568210153472,2022-10-09 19:30:22+00:00,TheRantEli,You can't say we don't live in our fears when you constantly live in your fears!! FFS #steelers,['steelers'],0,0,,,cant say dont live fears constantly live fears ffs,-0.0351,0.13636363636363635,0.10126363636363636,True
5141,1579192556008919040,2022-10-09 19:30:19+00:00,acookee,The game is a loss. A legal hit on a sliding Pickett?  No call on helmet to helmet on Pat?  The refs have to do better at protecting these players. #protectNFLplayers #steelers,"['protectNFLplayers', 'steelers']",1,0,,,game loss legal hit sliding pickett call helmet helmet pat refs better protecting players,0.2732,0.09999999999999999,0.3732,True
5142,1579192545342812160,2022-10-09 19:30:17+00:00,jneurohr,"#steelers aren’t going to win this game, but kicking a FG there makes ZERO sense whatsoever. It’s basic math, guys. Wtf?",['steelers'],0,0,,,going win game kicking fg makes zero sense whatsoever basic math guys wtf,0.0,-0.024999999999999994,-0.024999999999999994,False
5144,1579192537814032385,2022-10-09 19:30:15+00:00,ivantweetspucks,"Boswell going like the Steelers today. Another missed FG. Unbelievable...

#HereWeGo",['HereWeGo'],1,1,,,boswell going like steelers today another missed fg unbelievable,0.2732,-0.25,0.0232,True
5145,1579192536845123584,2022-10-09 19:30:15+00:00,TheKrak95059118,"Why kick the FG there????

What are they trying to do?  Let the kid tops it around.  Who cares if it’s a disaster or not. #steelers",['steelers'],0,1,,,kick fg trying let kid tops around cares disaster,0.296,0.0,0.296,True
5146,1579192533212860416,2022-10-09 19:30:14+00:00,Chancellorpink,@CarterCritiques What’s funny is…all these #Steelers with hits to the head…and that’s what Tomlin has been doing to the national media for more than 10 years now.  Banging them on the skull with his BS until they stagger around and think he’s a great coach. lol,['Steelers'],0,1,"[User(username='CarterCritiques', id=139623716, displayname='Christopher Carter', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,funny hits head tomlin national media 10 years banging skull bs stagger around think great coach lol,0.8689,0.6166666666666667,1.4855666666666667,True
5148,1579192524895576065,2022-10-09 19:30:12+00:00,SoMuchHail,"1) The fact they didn’t call a late hit on Kenny is just garbage man. “Protect the QB” my ass, @nfl. 2) Tomlin kicking twice down by 28 is horrible coaching. #steelers",['steelers'],0,0,"[User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,1 fact call late hit kenny garbage man protect qb ass 2 tomlin kicking twice 28 horrible coaching,-0.6597,-0.65,-1.3096999999999999,False
5149,1579192522769063937,2022-10-09 19:30:12+00:00,btsteelcurtain,"#Steelers vs. Bills, Week 5: 3rd quarter in-game update https://t.co/MjDGbPQQOd",['Steelers'],2,0,,,vs bills week 5 3rd quarter game update,0.0,-0.2,-0.2,False
5150,1579192518972825600,2022-10-09 19:30:11+00:00,daksteel,We so bad they switched to another game 😂😂😂 #steelers #suck,"['steelers', 'suck']",0,0,,,bad switched another game,-0.5423,-0.5499999999999999,-1.0922999999999998,False
5151,1579192515202535424,2022-10-09 19:30:10+00:00,Blitz_Burgh,Tomlin lived in his fears today. #Steelers #NFL,"['Steelers', 'NFL']",196,7,,,tomlin lived fears today,-0.4215,0.0,-0.4215,False
5153,1579192498911862784,2022-10-09 19:30:06+00:00,HippBilly,Even with #Steelers getting their ass kicked today #Pickett showing he’s the @steelers future - just need to FIRE the worst offensive coordinator in @NFL #MattCanada - the guy is horrible! Predictable garbage calls #SteelersNation,"['Steelers', 'Pickett', 'MattCanada', 'SteelersNation']",0,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='NFL', id=19426551, displayname='NFL', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,even getting ass kicked today showing future need fire worst offensive coordinator guy horrible predictable garbage calls,-0.9477,-0.55,-1.4977,False
5154,1579192486777753602,2022-10-09 19:30:03+00:00,JBling29,#Steelers Tomlin thinks there’s a difference between 4th &amp; 8 and 4th &amp; 13 down 28. Guess they don’t have a pass play to pick up more than 8 😏,['Steelers'],3,0,,,tomlin thinks difference 4th amp 8 4th amp 13 28 guess pass play pick 8,0.34,0.0,0.34,True
5155,1579192479416745984,2022-10-09 19:30:01+00:00,LubelczykMax,Well it’s official #steelers are the worst team in the NFL,['steelers'],2,0,,,well official worst team nfl,-0.4588,-1.0,-1.4588,False
5156,1579192463897825280,2022-10-09 19:29:58+00:00,CZurik28,How would Bill Cowher have reacted after that hit on Kenny?!?  Tomlin’s a bitch..Stand up for your guys #Steelers,['Steelers'],1,0,,,would bill cowher reacted hit kenny tomlin bitch stand guys,-0.5859,0.0,-0.5859,False
5157,1579192456360652800,2022-10-09 19:29:56+00:00,mchapela,And Boswell misses another FG... that kind of game #Steelers https://t.co/i1VIlg4n2l,['Steelers'],0,0,,,boswell misses another fg kind game,0.3612,0.09999999999999998,0.4612,True
5159,1579192448559218688,2022-10-09 19:29:54+00:00,G950Brian,I wish Boswell was missing those on purpose BECAUSE WHY ARE YOU KICKING DOWN 28 POINTS. Absolute idiot. #steelers #fireTomlin,"['steelers', 'fireTomlin']",4,1,,,wish boswell missing purpose kicking 28 points absolute idiot,-0.4215,-0.26666666666666666,-0.6881666666666666,False
5160,1579192446935703552,2022-10-09 19:29:53+00:00,TJofJTW,"Fire the entire coaching staff between quarters. We need a spark.
@steelers #steelers",['steelers'],0,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,fire entire coaching staff quarters need spark,-0.128,0.0,-0.128,False
5161,1579192442683023360,2022-10-09 19:29:52+00:00,NealCoolong,"#Steelers totally should kick a field goal in that situation, and Boswell has it on lock today. Great decision.",['Steelers'],13,1,,,totally kick field goal situation boswell lock today great decision,0.6249,0.4,1.0249000000000001,True
5162,1579192439084310528,2022-10-09 19:29:52+00:00,Fanofdalesr,"This Steelers game is so bad, we get to watch the Chargers now. #HereWeGo https://t.co/Ywzy3MPomA",['HereWeGo'],0,0,,,steelers game bad get watch chargers,-0.5423,-0.5499999999999999,-1.0922999999999998,False
